name;startDateTime;sales_datetime;end_datetime;min_price;max_price;nameArtist;type;subtype;VenueName;VenueCity;VenueState;links;num_links;spotify_url;seguidores;popularidad;youtube_url;subscriptores;wiki_url;premios;VenueClass;NumGeneros;URL_Wikipedia;Edad;DiasVenta;dias_desde_finVenta;peso_promotor;tiene_lastfm_url;Generos_combinados;conciertos_del_artista_en_ciudad
El Barrio;2024-10-18 19:00:00+00:00;2024-02-16 09:00:00+00:00;2024-10-18 19:00:00+00:00;40.0;65.0;El Barrio;Undefined;Undefined;Plaza de Toros de Valencia;Valencia;Valencia;{'youtube': [{'url': 'https://www.youtube.com/user/elbarriovevo'}], 'twitter': [{'url': 'https://twitter.com/elbarrioficial'}], 'itunes': [{'url': 'https://music.apple.com/es/artist/el-barrio/104112776'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/El_Barrio_(band)'}], 'facebook': [{'url': 'https://www.facebook.com/ElBarrioOficial/'}], 'spotify': [{'url': 'https://open.spotify.com/artist/0fM3rWsshliRFUmJlBP6QZ'}], 'musicbrainz': [{'id': 'b6d756a2-bb87-4c7f-9c26-e12ae0e56b8d'}], 'instagram': [{'url': 'https://www.instagram.com/el_barrio_cantautor/'}], 'homepage': [{'url': 'https://www.cantautorelbarrio.com/'}]};9;https://open.spotify.com/artist/0fM3rWsshliRFUmJlBP6QZ;1169570.0;61.0;https://www.youtube.com/user/elbarriovevo;1716398.4314720812;https://en.wikipedia.org/wiki/El_Barrio_(band);0.0;2;4;https://es.wikipedia.org/wiki/Paquita_la_del_Barrio;77.0;245;0.0;3;0;Rock,Pop;1.0
gREAT sTRAITS;2024-10-19 19:30:00+00:00;2024-01-02 11:00:00+00:00;2024-10-19 19:30:00+00:00;35.0;35.0;gREAT sTRAITS;Undefined;Undefined;Sala Razzmatazz 1;Barcelona;Barcelona;;0;;4564084.492307693;60.90461538461538;;1716398.4314720812;;;0;1;https://es.wikipedia.org/wiki/Jisoo;29.0;291;0.0;2;0;Rock,Pop;1.0
Manolo García;2024-10-25 18:30:00+00:00;2023-10-11 10:00:00+00:00;2024-10-25 18:30:00+00:00;47.0;52.0;Manolo Garcia;Undefined;Undefined;Polideportivo Pisuerga;Valladolid;Valladolid;{'youtube': [{'url': 'https://www.youtube.com/channel/UCP9yQtx8Za8wlfnuXt33iGA'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/manolo-garc%C3%ADa/33347508'}], 'spotify': [{'url': 'https://open.spotify.com/artist/4eBTqTx5ssOK5YwmijmfU4?autoplay=true'}], 'instagram': [{'url': 'https://www.instagram.com/manologarciaycia/?hl=en'}], 'homepage': [{'url': 'https://www.manolo-garcia.com/'}]};5;https://open.spotify.com/artist/4eBTqTx5ssOK5YwmijmfU4?autoplay=true;617811.0;57.0;https://www.youtube.com/channel/UCP9yQtx8Za8wlfnuXt33iGA;199000.0;;;1;4;https://es.wikipedia.org/wiki/Manolo_García;68.0;380;0.0;6;0;Rock,Pop;1.0
David Bisbal;2024-10-26 20:00:00+00:00;2023-11-30 11:00:00+00:00;2024-10-26 20:00:00+00:00;40.0;65.0;El Barrio;Undefined;Undefined;Plaza de Toros de Granada;Granada;Granada;{'youtube': [{'url': 'https://www.youtube.com/user/elbarriovevo'}], 'twitter': [{'url': 'https://twitter.com/elbarrioficial'}], 'itunes': [{'url': 'https://music.apple.com/es/artist/el-barrio/104112776'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/El_Barrio_(band)'}], 'facebook': [{'url': 'https://www.facebook.com/ElBarrioOficial/'}], 'spotify': [{'url': 'https://open.spotify.com/artist/0fM3rWsshliRFUmJlBP6QZ'}], 'musicbrainz': [{'id': 'b6d756a2-bb87-4c7f-9c26-e12ae0e56b8d'}], 'instagram': [{'url': 'https://www.instagram.com/el_barrio_cantautor/'}], 'homepage': [{'url': 'https://www.cantautorelbarrio.com/'}]};9;https://open.spotify.com/artist/0fM3rWsshliRFUmJlBP6QZ;1169570.0;61.0;https://www.youtube.com/user/elbarriovevo;1716398.4314720812;https://en.wikipedia.org/wiki/El_Barrio_(band);0.0;2;4;https://es.wikipedia.org/wiki/Paquita_la_del_Barrio;77.0;331;0.0;3;0;Rock,Pop;1.0
Carín León;2024-10-26 19:00:00+00:00;2024-02-19 11:00:00+00:00;2024-10-26 19:00:00+00:00;30.0;80.0;Carin Leon;Individual;Musician;WiZink Center;Madrid;Madrid;;0;;4564084.492307693;60.90461538461538;;1716398.4314720812;;;2;1;https://es.wikipedia.org/wiki/Carín_León;34.0;250;0.0;2;0;Rock,Pop,Latin;1.0
Jacob Collier // DJESSE UK & EUROPE TOUR;2024-10-31 20:00:00+00:00;2023-12-20 10:00:00+00:00;2024-10-31 20:00:00+00:00;40.0;105.0;Jacob Collier;Individual;Musician;WiZink Center;Madrid;Madrid;{'youtube': [{'url': 'https://www.youtube.com/channel/UCtmY49Zn4l0RMJnTWfV7Wsg'}], 'twitter': [{'url': 'https://twitter.com/jacobcollier'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/jacob-collier/730498854'}], 'lastfm': [{'url': 'https://www.last.fm/music/Jacob+Collier'}], 'facebook': [{'url': 'https://www.facebook.com/JCollierMusic'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Jacob_Collier'}], 'spotify': [{'url': 'https://open.spotify.com/artist/0QWrMNukfcVOmgEU0FEDyD'}], 'musicbrainz': [{'id': '1df15ee0-b52b-4315-9cb9-bc5a27a685e9'}], 'instagram': [{'url': 'https://www.instagram.com/jacobcollier/?hl=en'}], 'homepage': [{'url': 'https://www.jacobcollier.com/'}]};10;https://open.spotify.com/artist/0QWrMNukfcVOmgEU0FEDyD;769641.0;64.0;https://www.youtube.com/channel/UCtmY49Zn4l0RMJnTWfV7Wsg;1570000.0;https://en.wikipedia.org/wiki/Jacob_Collier;8.0;2;1;https://es.wikipedia.org/wiki/Jacob_Collier;29.0;316;0.0;85;1;Rock,Pop;1.0
Jacob Collier // DJESSE UK & EUROPE TOUR;2024-11-03 20:00:00+00:00;2023-12-01 09:00:00+00:00;2024-11-03 20:00:00+00:00;40.0;40.0;Jacob Collier;Individual;Musician;Sant Jordi Club;Barcelona;Barcelona;{'youtube': [{'url': 'https://www.youtube.com/channel/UCtmY49Zn4l0RMJnTWfV7Wsg'}], 'twitter': [{'url': 'https://twitter.com/jacobcollier'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/jacob-collier/730498854'}], 'lastfm': [{'url': 'https://www.last.fm/music/Jacob+Collier'}], 'facebook': [{'url': 'https://www.facebook.com/JCollierMusic'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Jacob_Collier'}], 'spotify': [{'url': 'https://open.spotify.com/artist/0QWrMNukfcVOmgEU0FEDyD'}], 'musicbrainz': [{'id': '1df15ee0-b52b-4315-9cb9-bc5a27a685e9'}], 'instagram': [{'url': 'https://www.instagram.com/jacobcollier/?hl=en'}], 'homepage': [{'url': 'https://www.jacobcollier.com/'}]};10;https://open.spotify.com/artist/0QWrMNukfcVOmgEU0FEDyD;769641.0;64.0;https://www.youtube.com/channel/UCtmY49Zn4l0RMJnTWfV7Wsg;1570000.0;https://en.wikipedia.org/wiki/Jacob_Collier;8.0;1;1;https://es.wikipedia.org/wiki/Jacob_Collier;29.0;338;0.0;85;1;Rock,Pop;1.0
Manolo García;2024-11-04 20:00:00+00:00;2023-12-01 09:00:00+00:00;2024-11-04 20:00:00+00:00;47.0;52.0;Manolo Garcia;Undefined;Undefined;Coliseum;A Coruña;La Corunna;{'youtube': [{'url': 'https://www.youtube.com/channel/UCP9yQtx8Za8wlfnuXt33iGA'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/manolo-garc%C3%ADa/33347508'}], 'spotify': [{'url': 'https://open.spotify.com/artist/4eBTqTx5ssOK5YwmijmfU4?autoplay=true'}], 'instagram': [{'url': 'https://www.instagram.com/manologarciaycia/?hl=en'}], 'homepage': [{'url': 'https://www.manolo-garcia.com/'}]};5;https://open.spotify.com/artist/4eBTqTx5ssOK5YwmijmfU4?autoplay=true;617811.0;57.0;https://www.youtube.com/channel/UCP9yQtx8Za8wlfnuXt33iGA;199000.0;;;2;4;https://es.wikipedia.org/wiki/Manolo_García;68.0;339;0.0;15;0;Rock,Pop;1.0
Test Fecha 12-Nov;2024-11-09 21:00:00+00:00;2023-12-05 14:00:00+00:00;2024-11-09 22:59:00+00:00;;;;;;Coltán Fuengirola;Fuengirola;Málaga;;0;;4564084.492307693;60.90461538461538;;1716398.4314720812;;;0;1;https://es.wikipedia.org/wiki/Nan_Grey;75.0;340;-1.0;4;0;Rock,Pop,nan;
Manolo García;2024-11-12 18:00:00+00:00;2023-11-15 09:00:00+00:00;2024-11-12 18:00:00+00:00;47.0;52.0;Manolo Garcia;Undefined;Undefined;Bilbao Arena Miribilla;Bilbao;Biscay;{'youtube': [{'url': 'https://www.youtube.com/channel/UCP9yQtx8Za8wlfnuXt33iGA'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/manolo-garc%C3%ADa/33347508'}], 'spotify': [{'url': 'https://open.spotify.com/artist/4eBTqTx5ssOK5YwmijmfU4?autoplay=true'}], 'instagram': [{'url': 'https://www.instagram.com/manologarciaycia/?hl=en'}], 'homepage': [{'url': 'https://www.manolo-garcia.com/'}]};5;https://open.spotify.com/artist/4eBTqTx5ssOK5YwmijmfU4?autoplay=true;617811.0;57.0;https://www.youtube.com/channel/UCP9yQtx8Za8wlfnuXt33iGA;199000.0;;;2;4;https://es.wikipedia.org/wiki/Manolo_García;68.0;363;0.0;15;0;Rock,Pop;1.0
Manolo García;2024-11-23 20:00:00+00:00;2023-11-30 11:00:00+00:00;2024-11-23 20:00:00+00:00;40.0;70.0;Manolo Garcia;Undefined;Undefined;Palau Sant Jordi;Barcelona;Barcelona;{'youtube': [{'url': 'https://www.youtube.com/channel/UCP9yQtx8Za8wlfnuXt33iGA'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/manolo-garc%C3%ADa/33347508'}], 'spotify': [{'url': 'https://open.spotify.com/artist/4eBTqTx5ssOK5YwmijmfU4?autoplay=true'}], 'instagram': [{'url': 'https://www.instagram.com/manologarciaycia/?hl=en'}], 'homepage': [{'url': 'https://www.manolo-garcia.com/'}]};5;https://open.spotify.com/artist/4eBTqTx5ssOK5YwmijmfU4?autoplay=true;617811.0;57.0;https://www.youtube.com/channel/UCP9yQtx8Za8wlfnuXt33iGA;199000.0;;;1;4;https://es.wikipedia.org/wiki/Manolo_García;68.0;359;0.0;15;0;Rock,Pop;2.0
Test Fecha 11-Dic;2024-11-30 20:00:00+00:00;2023-12-19 11:00:00+00:00;2024-11-30 20:00:00+00:00;;;;;;Coltán Fuengirola;Fuengirola;Málaga;;0;;4564084.492307693;60.90461538461538;;1716398.4314720812;;;0;1;https://es.wikipedia.org/wiki/Nan_Grey;75.0;347;0.0;4;0;Rock,Pop,nan;
Rozalén;2024-12-11 18:00:00+00:00;2023-11-15 09:00:00+00:00;2024-12-11 18:00:00+00:00;38.0;55.0;Rozalen;Undefined;Undefined;Bilbao Arena Miribilla;Bilbao;Biscay;{'youtube': [{'url': 'https://www.youtube.com/channel/UCiiLbZOq5wpn9s9c-2qKJyg'}], 'twitter': [{'url': 'https://twitter.com/rozalenmusic'}], 'facebook': [{'url': 'https://www.facebook.com/Rozalen.Oficial'}], 'instagram': [{'url': 'https://www.instagram.com/rozalenmusic/'}], 'homepage': [{'url': 'https://www.rozalen.org/'}]};5;;4564084.492307693;60.90461538461538;https://www.youtube.com/channel/UCiiLbZOq5wpn9s9c-2qKJyg;501000.0;;;2;1;https://es.wikipedia.org/wiki/Rozalén;37.0;392;0.0;65;0;Rock,Pop;1.0
STINGERS + ALEJANDRIA + THE NIGHT PROWLERS;2024-12-28 19:00:00+00:00;2023-12-15 11:00:00+00:00;2024-12-28 19:00:00+00:00;22.0;22.0;Stingers;Undefined;Undefined;Sala Razzmatazz 2;Barcelona;Barcelona;;0;;4564084.492307693;60.90461538461538;;1716398.4314720812;;;0;1;https://es.wikipedia.org/wiki/Helen_Buday;;379;0.0;8;0;Rock,Hard Rock,Metal;1.0
Supersuckers + Wicked Dog;2024-02-17 17:30:00+00:00;2023-04-24 08:00:00+00:00;2024-02-17 17:30:00+00:00;22.0;22.0;Supersuckers;Undefined;Undefined;WOLF;Barcelona;Barcelona;{'youtube': [{'url': 'https://www.youtube.com/user/officialsupersuckers'}], 'twitter': [{'url': 'https://twitter.com/SupersuckersRnR'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/supersuckers/3246532'}], 'lastfm': [{'url': 'http://www.last.fm/music/Supersuckers'}], 'facebook': [{'url': 'https://www.facebook.com/supersuckers'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Supersuckers'}], 'spotify': [{'url': 'https://open.spotify.com/artist/7gMCi9ouTHLfqzJsjL1UVg?autoplay=true'}], 'musicbrainz': [{'id': '6fa09822-bbe4-4ff8-901d-4a39a4dd82e9'}], 'instagram': [{'url': 'https://www.instagram.com/supersuckers/'}], 'homepage': [{'url': 'http://supersuckers.com/'}]};10;https://open.spotify.com/artist/7gMCi9ouTHLfqzJsjL1UVg?autoplay=true;47368.0;35.0;https://www.youtube.com/user/officialsupersuckers;1716398.4314720812;https://en.wikipedia.org/wiki/Supersuckers;0.0;0;1;https://es.wikipedia.org/wiki/Supersuckers;;299;0.0;13;1;Rock,Alternative Rock,Hard Rock;1.0
Mago de Oz;2024-03-10 19:30:00+00:00;2023-10-18 12:17:00+00:00;2024-03-10 19:30:00+00:00;30.0;30.0;Mago De Oz;Undefined;Undefined;Sala Razzmatazz 1;Barcelona;Barcelona;{'youtube': [{'url': 'https://www.youtube.com/channel/UC6nMOIbArzvza6npl0irIWw'}], 'twitter': [{'url': 'https://twitter.com/magodeozofic'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/m%C3%A4go-de-oz/165478235'}], 'lastfm': [{'url': 'https://www.last.fm/music/M%C3%A4go+de+Oz'}], 'facebook': [{'url': 'https://www.facebook.com/magodeozoficial'}], 'spotify': [{'url': 'https://open.spotify.com/artist/5ZNxiPcbKgaNcBrERMpqeu'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/M%C3%A4go_de_Oz'}], 'instagram': [{'url': 'https://www.instagram.com/magodeozoficial/'}], 'homepage': [{'url': 'http://magodeozoficial.com/'}]};9;https://open.spotify.com/artist/5ZNxiPcbKgaNcBrERMpqeu;4067514.0;68.0;https://www.youtube.com/channel/UC6nMOIbArzvza6npl0irIWw;2180000.0;https://en.wikipedia.org/wiki/M%C3%A4go_de_Oz;0.0;0;6;https://es.wikipedia.org/wiki/Mägo_de_Oz;;144;0.0;8;1;Rock,Pop,Hard Rock;1.0
The Answer;2024-04-26 17:30:00+00:00;2024-01-18 14:01:00+00:00;2024-04-26 17:30:00+00:00;25.0;25.0;The Answer;Undefined;Undefined;Sala Razzmatazz 2;Barcelona;Barcelona;{'youtube': [{'url': 'https://www.youtube.com/channel/UC16I4a47WKVc_QzQwpejUrQ'}], 'twitter': [{'url': 'https://twitter.com/theanswerrocks'}], 'itunes': [{'url': 'https://music.apple.com/gb/artist/the-answer/72601389'}], 'lastfm': [{'url': 'http://www.last.fm/music/The+Answer'}], 'facebook': [{'url': 'https://www.facebook.com/theanswerrock'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/The_Answer_(band)'}], 'spotify': [{'url': 'https://open.spotify.com/artist/3STTKsLP1gSzGvOVCtNlWS'}], 'musicbrainz': [{'id': '56516113-3373-47e4-acfb-a14846730f08'}], 'instagram': [{'url': 'https://www.instagram.com/theanswerrock/?hl=en'}], 'homepage': [{'url': 'https://theanswerrock.com/'}]};10;https://open.spotify.com/artist/3STTKsLP1gSzGvOVCtNlWS;41948.0;28.0;https://www.youtube.com/channel/UC16I4a47WKVc_QzQwpejUrQ;5080.0;https://en.wikipedia.org/wiki/The_Answer_(band);0.0;0;3;https://es.wikipedia.org/wiki/Love_Is_the_Answer;;99;0.0;8;1;Rock,Pop,Hard Rock;1.0
The Answer;2024-05-09 17:30:00+00:00;2023-09-21 11:10:00+00:00;2024-05-09 17:30:00+00:00;25.0;25.0;The Answer;Undefined;Undefined;Sala Mon Live;Madrid;Madrid;{'youtube': [{'url': 'https://www.youtube.com/channel/UC16I4a47WKVc_QzQwpejUrQ'}], 'twitter': [{'url': 'https://twitter.com/theanswerrocks'}], 'itunes': [{'url': 'https://music.apple.com/gb/artist/the-answer/72601389'}], 'lastfm': [{'url': 'http://www.last.fm/music/The+Answer'}], 'facebook': [{'url': 'https://www.facebook.com/theanswerrock'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/The_Answer_(band)'}], 'spotify': [{'url': 'https://open.spotify.com/artist/3STTKsLP1gSzGvOVCtNlWS'}], 'musicbrainz': [{'id': '56516113-3373-47e4-acfb-a14846730f08'}], 'instagram': [{'url': 'https://www.instagram.com/theanswerrock/?hl=en'}], 'homepage': [{'url': 'https://theanswerrock.com/'}]};10;https://open.spotify.com/artist/3STTKsLP1gSzGvOVCtNlWS;41948.0;28.0;https://www.youtube.com/channel/UC16I4a47WKVc_QzQwpejUrQ;5080.0;https://en.wikipedia.org/wiki/The_Answer_(band);0.0;0;3;https://es.wikipedia.org/wiki/Love_Is_the_Answer;;231;0.0;8;1;Rock,Pop,Hard Rock;1.0
The Answer;2024-05-10 18:00:00+00:00;2023-09-21 11:10:00+00:00;2024-05-10 21:59:00+00:00;25.0;25.0;The Answer;Undefined;Undefined;Stage Live;Bilbao;Biscay;{'youtube': [{'url': 'https://www.youtube.com/channel/UC16I4a47WKVc_QzQwpejUrQ'}], 'twitter': [{'url': 'https://twitter.com/theanswerrocks'}], 'itunes': [{'url': 'https://music.apple.com/gb/artist/the-answer/72601389'}], 'lastfm': [{'url': 'http://www.last.fm/music/The+Answer'}], 'facebook': [{'url': 'https://www.facebook.com/theanswerrock'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/The_Answer_(band)'}], 'spotify': [{'url': 'https://open.spotify.com/artist/3STTKsLP1gSzGvOVCtNlWS'}], 'musicbrainz': [{'id': '56516113-3373-47e4-acfb-a14846730f08'}], 'instagram': [{'url': 'https://www.instagram.com/theanswerrock/?hl=en'}], 'homepage': [{'url': 'https://theanswerrock.com/'}]};10;https://open.spotify.com/artist/3STTKsLP1gSzGvOVCtNlWS;41948.0;28.0;https://www.youtube.com/channel/UC16I4a47WKVc_QzQwpejUrQ;5080.0;https://en.wikipedia.org/wiki/The_Answer_(band);0.0;0;3;https://es.wikipedia.org/wiki/Love_Is_the_Answer;;232;-1.0;8;1;Rock,Pop,Hard Rock;1.0
Tributo a QUEEN;2024-05-11 18:00:00+00:00;2023-09-21 11:11:00+00:00;2024-05-11 21:59:00+00:00;20.0;20.0;Tributo a Queen;Undefined;Undefined;Sala Shoko;Madrid;Madrid;;0;;4564084.492307693;60.90461538461538;;1716398.4314720812;;;0;1;https://es.wikipedia.org/wiki/Banda_tributo;;233;-1.0;1;0;Rock,Hard Rock;1.0
Sôber Gira 30 Aniversario + Savia+ Skizoo + Hamlet;2024-05-24 16:00:00+00:00;2024-02-14 17:00:00+00:00;2024-05-24 16:00:00+00:00;22.0;27.0;Sober;Individual;Singer/Vocalist;Palacio de Exposiciones de León;León;León;{'musicbrainz': [{'id': '9064ed45-f525-43b7-aec7-711e2b08b7c8'}]};1;;4564084.492307693;60.90461538461538;;1716398.4314720812;;;0;1;https://es.wikipedia.org/wiki/Sober_(canción_de_Kelly_Clarkson);;99;0.0;16;0;Rock,Hard Rock,Metal,Pop Metal;1.0
AC/DC - Power Up Tour;2024-05-25 19:00:00+00:00;2024-01-31 11:00:00+00:00;2024-05-25 19:00:00+00:00;105.0;362.5;AC/DC;Undefined;Undefined;Estadio La Cartuja de Sevilla;Sevilla;Seville;{'youtube': [{'url': 'https://www.youtube.com/user/acdc'}, {'url': 'https://www.youtube.com/user/acdcVEVO'}], 'twitter': [{'url': 'https://twitter.com/AC_DC'}], 'itunes': [{'url': 'https://itunes.apple.com/artist/id5040714'}], 'lastfm': [{'url': 'http://www.last.fm/music/AC%2FDC'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/AC/DC'}], 'facebook': [{'url': 'https://www.facebook.com/acdc'}], 'spotify': [{'url': 'https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un'}], 'instagram': [{'url': 'https://instagram.com/acdc'}], 'musicbrainz': [{'id': '66c662b6-6e2f-4930-8610-912e24c63ed1'}], 'homepage': [{'url': 'http://www.acdc.com/'}]};10;https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un;27979560.0;82.0;https://www.youtube.com/user/acdc;1716398.4314720812;https://en.wikipedia.org/wiki/AC/DC;0.0;3;3;https://es.wikipedia.org/wiki/AC/DC;;115;0.0;85;1;Rock,Hard Rock,Heavy Metal,Metal;4.0
AC/DC - Power Up Tour;2024-05-29 19:30:00+00:00;2024-02-16 09:00:00+00:00;2024-05-29 19:30:00+00:00;105.0;360.0;AC/DC;Undefined;Undefined;Estadio La Cartuja de Sevilla;Sevilla;Seville;{'youtube': [{'url': 'https://www.youtube.com/user/acdc'}, {'url': 'https://www.youtube.com/user/acdcVEVO'}], 'twitter': [{'url': 'https://twitter.com/AC_DC'}], 'itunes': [{'url': 'https://itunes.apple.com/artist/id5040714'}], 'lastfm': [{'url': 'http://www.last.fm/music/AC%2FDC'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/AC/DC'}], 'facebook': [{'url': 'https://www.facebook.com/acdc'}], 'spotify': [{'url': 'https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un'}], 'instagram': [{'url': 'https://instagram.com/acdc'}], 'musicbrainz': [{'id': '66c662b6-6e2f-4930-8610-912e24c63ed1'}], 'homepage': [{'url': 'http://www.acdc.com/'}]};10;https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un;27979560.0;82.0;https://www.youtube.com/user/acdc;1716398.4314720812;https://en.wikipedia.org/wiki/AC/DC;0.0;3;3;https://es.wikipedia.org/wiki/AC/DC;;103;0.0;85;1;Rock,Hard Rock,Heavy Metal,Metal;4.0
ZENOBIA + DEBLER;2024-06-01 19:30:00+00:00;2024-02-20 09:00:00+00:00;2024-06-01 19:30:00+00:00;22.0;22.0;Zenobia;Undefined;Undefined;Sala Shoko;Madrid;Madrid;{'musicbrainz': [{'id': 'b1304ab6-3915-4178-b6ee-ed16757ca6d7'}]};1;;4564084.492307693;60.90461538461538;;1716398.4314720812;;;0;1;https://es.wikipedia.org/wiki/Radamisto_(ópera);;102;0.0;8;0;Rock,Hard Rock;1.0
Queens of the Stone Age;2024-06-08 17:30:00+00:00;2023-11-13 09:00:00+00:00;2024-06-08 17:30:00+00:00;55.0;55.0;Queens of the Stone Age;Undefined;Undefined;Marenostrum Fuengirola;Fuengirola;Málaga;{'youtube': [{'url': 'https://www.youtube.com/user/QueensStoneAgeVEVO'}], 'twitter': [{'url': 'https://twitter.com/qotsa'}], 'itunes': [{'url': 'https://itunes.apple.com/us/artist/id857919'}], 'lastfm': [{'url': 'http://www.last.fm/music/Queens+of+the+Stone+Age'}], 'facebook': [{'url': 'https://www.facebook.com/QOTSA'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Queens_of_the_Stone_Age'}], 'musicbrainz': [{'id': '7dc8f5bd-9d0b-4087-9f73-dc164950bbd8'}], 'instagram': [{'url': 'https://www.instagram.com/queensofthestoneage/'}], 'homepage': [{'url': 'http://www.qotsa.com/'}]};9;;4564084.492307693;60.90461538461538;https://www.youtube.com/user/QueensStoneAgeVEVO;1716398.4314720812;https://en.wikipedia.org/wiki/Queens_of_the_Stone_Age;3.0;2;1;https://es.wikipedia.org/wiki/Queens_of_the_Stone_Age;;208;0.0;1;1;Rock,Alternative Rock,Hard Rock;1.0
Maiden united (feat. Dennis Stratton);2024-06-23 20:00:00+00:00;2023-12-14 17:00:00+00:00;2024-06-23 20:00:00+00:00;22.0;22.0;Maiden United;Group;Tribute Band;SALA BOVEDA;Barcelona;Barcelona;{'youtube': [{'url': 'https://www.youtube.com/user/MaidenuniteDofficial'}], 'twitter': [{'url': 'https://twitter.com/maidenunited'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/maiden-united/460070901'}], 'facebook': [{'url': 'https://www.facebook.com/MaidenuniteD'}], 'spotify': [{'url': 'https://open.spotify.com/artist/7HxwV8NK5Ea0UaOPamhuxe?autoplay=true'}], 'instagram': [{'url': 'https://www.instagram.com/maidenunited/'}], 'homepage': [{'url': 'http://www.maidenunited.com/index2.html'}]};7;https://open.spotify.com/artist/7HxwV8NK5Ea0UaOPamhuxe?autoplay=true;5951.0;16.0;https://www.youtube.com/user/MaidenuniteDofficial;1716398.4314720812;;;0;1;https://es.wikipedia.org/wiki/Iron_Maiden;;192;0.0;8;0;Rock,Hard Rock;1.0
Kamelot + Ad Infinitum + Blackbriar + Frozen Crown;2024-09-14 18:30:00+00:00;2023-08-28 15:32:00+00:00;2024-09-14 18:30:00+00:00;32.0;32.0;Kamelot;Undefined;Undefined;Sala Santana 27;Bilbao;Biscay;{'youtube': [{'url': 'https://www.youtube.com/user/kamelotofficial'}], 'twitter': [{'url': 'https://twitter.com/kamelotofficial?lang=en'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/kamelot/3258983'}], 'facebook': [{'url': 'https://www.facebook.com/kamelotofficial'}], 'spotify': [{'url': 'https://open.spotify.com/artist/7gTbq5nTZGQIUgjEGXQpOS'}], 'musicbrainz': [{'id': '46f4cd77-8870-4ad8-a205-1bee18901d0f'}], 'instagram': [{'url': 'https://www.instagram.com/kamelotofficial/'}], 'homepage': [{'url': 'https://www.kamelot.com'}]};8;https://open.spotify.com/artist/7gTbq5nTZGQIUgjEGXQpOS;375688.0;50.0;https://www.youtube.com/user/kamelotofficial;1716398.4314720812;;;0;7;https://es.wikipedia.org/wiki/Kamelot;;383;0.0;13;0;Rock,Alternative Rock,Hard Rock;1.0
Kamelot + Ad Infinitum + Blackbriar + Frozen Crown;2024-10-22 16:30:00+00:00;2024-02-16 10:00:00+00:00;2024-10-22 16:30:00+00:00;32.0;32.0;Kamelot;Undefined;Undefined;La Riviera;Madrid;Madrid;{'youtube': [{'url': 'https://www.youtube.com/user/kamelotofficial'}], 'twitter': [{'url': 'https://twitter.com/kamelotofficial?lang=en'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/kamelot/3258983'}], 'facebook': [{'url': 'https://www.facebook.com/kamelotofficial'}], 'spotify': [{'url': 'https://open.spotify.com/artist/7gTbq5nTZGQIUgjEGXQpOS'}], 'musicbrainz': [{'id': '46f4cd77-8870-4ad8-a205-1bee18901d0f'}], 'instagram': [{'url': 'https://www.instagram.com/kamelotofficial/'}], 'homepage': [{'url': 'https://www.kamelot.com'}]};8;https://open.spotify.com/artist/7gTbq5nTZGQIUgjEGXQpOS;375688.0;50.0;https://www.youtube.com/user/kamelotofficial;1716398.4314720812;;;1;7;https://es.wikipedia.org/wiki/Kamelot;;249;0.0;13;0;Rock,Alternative Rock,Hard Rock;1.0
