name,EventStartTime,SalesStartTIme,SalesEndTime,min_price,max_price,nameArtist,VenueName,VenueCity,VenueState,num_links,seguidoresSpotify,popularidad,subsYT,VenueClass,NumGeneros,peso_promotor,tiene_lastfm_url,Generos_combinados,conciertos_del_artista_en_ciudad,tiene_twitter,tiene_instagram,tiene_itunes,tiene_homepage,Adult Contemporary,Alternative,Alternative Rock,Ballads/Romantic,Blues,Classical,Classical/Vocal,Club Dance,Dance,Dance/Electronic,Flamenco,Folk,Funky Breaks,Hard Rock,Heavy Metal,Hip-Hop/Rap,Indie Pop,Jazz,Jazz Blues,K-Pop,Latin,Latin Pop,Metal,New Wave,Other,Performance Art,Pop,Pop Metal,Pop Rock,Pop Vocal,Psychedelic,R&B,Reggae,Rock,Singer-Songwriter,Soul,Urban,World,tiene_wiki,tiene_youtube,dias_Venta,dias_desdeFinVenta,num_noches
Ha*Ash,2024-04-18 19:00:00+00:00,2024-01-09 09:00:00+00:00,2024-04-18 19:00:00+00:00,35.0,35.0,Ha*Ash,Mamba,Murcia,Murcia,9,8165077.0,74.0,1716398.4314720812,0,3,22,0,"Other,Ballads/Romantic",1.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0,1
El Pau,2024-04-19 19:00:00+00:00,2023-11-16 11:00:00+00:00,2024-04-19 19:00:00+00:00,15.0,15.0,El Pau,Sala Universonoro,Palencia,Palencia,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,17,0,"Rock,Other",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,155,0,1
The Tyets,2024-04-19 18:30:00+00:00,2024-01-09 09:00:00+00:00,2024-04-19 18:30:00+00:00,20.0,20.0,The Tyets,Espai Can Guitet,Montmeló,Barcelona,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,2,0,Other,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,1
Kadec Santa Anna - 24 Tour,2024-04-20 18:00:00+00:00,2024-01-24 17:05:00+00:00,2024-04-20 18:00:00+00:00,22.0,22.0,Kadec Santa Ana,Sala Repvblicca,Mislata,Valencia,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,22,0,"Other,Hip-Hop/Rap",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,1
Ha*Ash,2024-04-20 19:00:00+00:00,2023-10-06 13:00:00+00:00,2024-04-20 19:00:00+00:00,40.0,40.0,Ha*Ash,Sant Jordi Club,Barcelona,Barcelona,9,8165077.0,74.0,1716398.4314720812,1,3,22,0,"Other,Ballads/Romantic",1.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,197,0,1
Ha*Ash,2024-04-21 19:00:00+00:00,2023-11-16 11:00:00+00:00,2024-04-21 19:00:00+00:00,40.0,40.0,Ha*Ash,WiZink Center,Madrid,Madrid,9,8165077.0,74.0,1716398.4314720812,2,3,22,0,"Other,Ballads/Romantic",1.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,157,0,1
ElGrandeToto - Twenty-Seven Tour,2024-04-22 19:00:00+00:00,2023-11-16 11:00:00+00:00,2024-04-22 19:00:00+00:00,24.0,24.0,ElGrandeToto,La 2 de Apolo,Barcelona,Barcelona,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,85,0,"Other,Hip-Hop/Rap",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,1
ElGrandeToto - Twenty-Seven Tour,2024-04-23 18:30:00+00:00,2023-06-19 08:00:00+00:00,2024-04-23 21:00:00+00:00,24.0,24.0,ElGrandeToto,LA SALA (WIZINK CENTER),Madrid,Madrid,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,85,0,"Other,Hip-Hop/Rap",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,-1,1
Ha*Ash,2024-04-24 18:30:00+00:00,2023-06-19 08:00:00+00:00,2024-04-24 21:00:00+00:00,35.0,35.0,Ha*Ash,Sala París 15,Málaga,Málaga,9,8165077.0,74.0,1716398.4314720812,0,3,22,0,"Other,Ballads/Romantic",1.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,310,-1,1
La Plazuela,2024-04-25 19:00:00+00:00,2023-11-16 11:00:00+00:00,2024-04-25 19:00:00+00:00,25.0,25.0,La Plazuela,Palacio Vistalegre,Madrid,Madrid,0,4564084.492307693,60.90461538461538,1716398.4314720812,2,1,14,0,"World,Flamenco",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,161,0,1
Kontravoid,2024-04-27 19:00:00+00:00,2023-10-13 16:00:00+00:00,2024-04-27 19:00:00+00:00,20.0,20.0,Kontravoid,The Bassement Club,Madrid,Madrid,6,4564084.492307693,60.90461538461538,1716398.4314720812,1,1,10,0,"Dance/Electronic,Rock,Pop",1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,197,0,1
Camela,2024-05-02 19:15:00+00:00,2024-02-14 11:41:00+00:00,2024-05-02 19:15:00+00:00,27.0,27.0,Camela,Zona Camping Circuit Catalunya,Montmeló,Barcelona,6,403441.0,57.0,317000.0,1,4,1,0,"Other,World,Flamenco",1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,78,0,1
El Pau,2024-05-03 19:30:00+00:00,2024-01-08 16:40:00+00:00,2024-05-03 19:30:00+00:00,13.0,13.0,El Pau,La Chica de Ayer,Salamanca,Salamanca,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,17,0,"Rock,Other",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,116,0,1
Kontravoid,2024-05-03 19:00:00+00:00,2024-01-15 13:19:00+00:00,2024-05-03 21:00:00+00:00,20.0,20.0,Kontravoid,Sala Upload - Poble Espanyol,Barcelona,Barcelona,6,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,10,0,"Dance/Electronic,Rock,Pop",1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,109,-1,1
El Kanka,2024-05-03 19:30:00+00:00,2024-02-14 11:42:00+00:00,2024-05-03 19:30:00+00:00,35.0,35.0,El Kanka,La Riviera,Madrid,Madrid,7,276093.0,57.0,252000.0,1,2,6,0,"Other,Pop",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,79,0,1
The Change,2024-05-05 18:00:00+00:00,2023-12-26 09:00:00+00:00,2024-05-05 18:00:00+00:00,18.0,18.0,The Change,Sala Sidecar,Barcelona,Barcelona,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,1,0,"Urban,Hip-Hop/Rap",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,131,0,1
Jorge Celedón,2024-05-09 19:30:00+00:00,2024-02-06 17:00:00+00:00,2024-05-09 19:30:00+00:00,45.0,500.0,Jorge Celedon,Castillo San Miguel,San Miguel de Abona,Santa Cruz de Tenerife,7,1849757.0,60.0,949000.0,1,2,5,0,"Other,World,Latin",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,93,0,1
Jorge Celedón,2024-05-10 21:50:00+00:00,2024-02-14 09:18:00+00:00,2024-05-10 21:50:00+00:00,35.0,80.0,Jorge Celedon,Palacio Vistalegre,Madrid,Madrid,7,1849757.0,60.0,949000.0,2,2,5,0,"Other,World,Latin",2.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,86,0,1
Parra for Cuva,2024-05-12 19:00:00+00:00,2024-02-15 10:50:00+00:00,2024-05-12 19:00:00+00:00,25.0,25.0,Parra for Cuva,Sala Razzmatazz 2,Barcelona,Barcelona,9,184252.0,58.0,1716398.4314720812,0,3,28,0,Dance/Electronic,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,87,0,1
Parra for Cuva,2024-05-16 19:00:00+00:00,2023-12-05 13:00:00+00:00,2024-05-16 19:00:00+00:00,25.0,25.0,Parra for Cuva,Sala Changó,Madrid,Madrid,9,184252.0,58.0,1716398.4314720812,0,3,28,0,Dance/Electronic,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,163,0,1
Jorge Celedón,2024-05-17 19:00:00+00:00,2023-12-05 13:00:00+00:00,2024-05-17 19:00:00+00:00,55.0,500.0,Jorge Celedon,Retro Valencia Disco,Valencia,Valencia,7,1849757.0,60.0,949000.0,0,2,5,0,"Other,World,Latin",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,164,0,1
CHUMI DJ presenta YESTERDAY 17 - DÉCIMO ANIVERSARIO,2024-05-17 21:50:00+00:00,2024-02-09 17:05:00+00:00,2024-05-17 21:50:00+00:00,24.0,24.0,Chumi DJ,Carmen 24,Bigastro,Alacant,0,4564084.492307693,60.90461538461538,1716398.4314720812,1,1,2,0,Dance/Electronic,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,1
El Pau,2024-05-18 15:00:00+00:00,2024-02-06 07:00:00+00:00,2024-05-18 15:00:00+00:00,13.0,13.0,El Pau,El Volander,Valencia,Valencia,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,17,0,"Rock,Other",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,102,0,1
Eva Ruiz,2024-05-18 20:30:00+00:00,2024-02-12 09:00:00+00:00,2024-05-18 20:30:00+00:00,23.0,23.0,Eva Ruíz,Sala Razzmatazz 3,Barcelona,Barcelona,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,85,0,Hip-Hop/Rap,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,1
Carmen Boza,2024-05-23 18:30:00+00:00,2024-02-02 09:00:00+00:00,2024-05-23 18:30:00+00:00,17.0,17.0,Carmen Boza,La Llotja Sala Cultural,Elche,Alacant,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,17,0,"Other,Ballads/Romantic",1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,1
El Pau,2024-05-24 20:00:00+00:00,2024-01-31 16:30:00+00:00,2024-05-24 21:00:00+00:00,13.0,13.0,El Pau,Sala Niágara,Santander,Cantabria,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,17,0,"Rock,Other",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,114,-1,1
El Pau,2024-05-24 20:00:00+00:00,2024-02-12 09:00:00+00:00,2024-05-24 20:00:00+00:00,15.0,15.0,El Pau,Tizón Sound,Gijón,Asturias,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,17,0,"Rock,Other",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,102,0,1
Kadec Santa Anna - 24 Tour,2024-05-25 18:30:00+00:00,2024-01-09 09:00:00+00:00,2024-05-25 18:30:00+00:00,22.0,22.0,Kadec Santa Ana,Sala Razzmatazz 1,Barcelona,Barcelona,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,22,0,"Other,Hip-Hop/Rap",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,1
Eva Ruiz,2024-05-25 19:00:00+00:00,2023-12-22 11:00:00+00:00,2024-05-25 19:00:00+00:00,23.0,23.0,Eva Ruíz,Sala Villanos,Madrid,Madrid,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,85,0,Hip-Hop/Rap,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,1
Jorge Celedón,2024-05-25 20:00:00+00:00,2024-02-02 09:00:00+00:00,2024-05-25 20:00:00+00:00,35.0,500.0,Jorge Celedon,Poble Espanyol,Barcelona,Barcelona,7,1849757.0,60.0,949000.0,1,2,5,0,"Other,World,Latin",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,113,0,1
Eva Ruiz,2024-05-25 19:00:00+00:00,2024-02-08 13:28:00+00:00,2024-05-25 21:00:00+00:00,23.0,23.0,Eva Ruíz,La Cochera Cabaret,Málaga,Málaga,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,85,0,Hip-Hop/Rap,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,-1,1
El Pau,2024-05-29 20:00:00+00:00,2024-02-02 09:00:00+00:00,2024-05-29 20:00:00+00:00,16.0,16.0,El Pau,Sala Galileo Galilei,Madrid,Madrid,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,17,0,"Rock,Other",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,117,0,1
Duki,2024-06-06 19:00:00+00:00,2023-12-19 11:00:00+00:00,2024-06-06 19:00:00+00:00,28.0,85.0,Duki,Estadio Santiago Bernabéu,Madrid,Madrid,5,10258688.0,82.0,7280000.0,3,5,12,0,"Other,Hip-Hop/Rap",1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,170,0,1
Big Time Rush - UK & Europe Tour 2024,2024-06-08 19:30:00+00:00,2023-07-07 10:00:00+00:00,2024-06-08 19:30:00+00:00,40.0,150.0,Big Time Rush,Palacio Vistalegre,Madrid,Madrid,10,2624111.0,64.0,1716398.4314720812,2,3,85,1,"Rock,Pop,Other",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,337,0,1
Vanesa Martín,2024-06-15 19:00:00+00:00,2024-02-14 09:00:00+00:00,2024-06-15 19:00:00+00:00,30.36,87.5,Vanesa Martín,Auditorio Starlite,Marbella,Málaga,8,1119068.0,63.0,882000.0,0,4,65,0,Pop,3.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,122,0,1
Estopa,2024-06-29 20:00:00+00:00,2024-01-09 12:25:00+00:00,2024-06-27 21:59:00+00:00,40.0,55.0,Estopa,Plaza de Toros de Granada,Granada,Granada,9,1893780.0,71.0,1716398.4314720812,2,3,2,1,"Rock,Pop,World,Flamenco",1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,170,1,1
Flor Bertotti,2024-06-29 20:00:00+00:00,2023-12-21 11:00:00+00:00,2024-06-29 20:00:00+00:00,30.0,150.0,Flor Bertotti,WiZink Center,Madrid,Madrid,0,4564084.492307693,60.90461538461538,1716398.4314720812,2,1,12,0,"Other,Pop",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,1
Myke Towers,2024-06-30 18:30:00+00:00,2024-01-25 09:00:00+00:00,2024-06-30 18:30:00+00:00,65.18,130.36,Myke Towers,Auditorio Starlite,Marbella,Málaga,5,14325730.0,88.0,12800000.0,0,3,65,0,Hip-Hop/Rap,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,157,0,1
Emilia,2024-07-03 20:00:00+00:00,2023-11-28 21:00:00+00:00,2024-07-01 21:59:00+00:00,34.82,87.5,Emilia,Auditorio Starlite,Marbella,Málaga,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,65,0,Pop,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,216,1,1
Christian Nodal,2024-07-04 20:00:00+00:00,2024-01-24 15:00:00+00:00,2024-07-02 21:59:00+00:00,25.0,90.0,Christian Nodal,WiZink Center,Madrid,Madrid,8,14280297.0,81.0,11200000.0,2,3,6,0,"World,Latin",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,160,1,1
Siempre así,2024-07-05 19:00:00+00:00,2023-06-01 08:00:00+00:00,2024-07-05 19:00:00+00:00,40.0,92.0,Siempre Así,Ciudad Raqueta,Madrid,Madrid,7,127899.0,49.0,78500.0,1,2,2,0,"World,Flamenco",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,400,0,1
Camilo,2024-07-05 20:00:00+00:00,2023-12-19 14:26:00+00:00,2024-07-05 20:00:00+00:00,56.25,148.21,Camilo,Auditorio Starlite,Marbella,Málaga,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,65,0,Latin,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,1
Camilo,2024-07-06 20:00:00+00:00,2023-11-28 20:00:00+00:00,2024-07-04 21:59:00+00:00,44.64,127.68,Camilo,Auditorio Starlite,Marbella,Málaga,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,65,0,Latin,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,1,1
Keane,2024-07-08 20:00:00+00:00,2023-11-28 20:59:00+00:00,2024-07-06 21:59:00+00:00,32.14,89.29,Keane,Auditorio Starlite,Marbella,Málaga,10,3279306.0,73.0,1716398.4314720812,0,3,65,1,"Rock,Alternative Rock",2.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,221,1,1
Christian Nodal,2024-07-09 20:00:00+00:00,2024-01-15 13:20:00+00:00,2024-07-07 21:59:00+00:00,30.0,150.0,Christian Nodal,Palau Sant Jordi,Barcelona,Barcelona,8,14280297.0,81.0,11200000.0,1,3,6,0,"World,Latin",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,174,1,1
Aitana,2024-07-12 19:00:00+00:00,2023-06-01 08:00:00+00:00,2024-07-12 19:00:00+00:00,65.18,160.71,Aitana,Auditorio Starlite,Marbella,Málaga,5,2918356.0,72.0,2380000.0,0,3,65,0,"Pop,Pop Vocal",7.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,407,0,1
Aitana,2024-07-29 20:00:00+00:00,2024-01-09 12:33:00+00:00,2024-07-27 21:59:00+00:00,49.11,109.82,Aitana,Auditorio Starlite,Marbella,Málaga,5,2918356.0,72.0,2380000.0,0,3,65,0,"Pop,Pop Vocal",7.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,200,1,1
"Miguel Poveda ""Poema del Cante Jondo""",2024-07-30 20:00:00+00:00,2024-02-08 11:00:00+00:00,2024-07-28 21:00:00+00:00,25.0,70.0,Miguel Poveda,Antiguo Mercado Público,La Unión,Murcia,9,189866.0,48.0,1716398.4314720812,0,4,5,0,"World,Flamenco",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,171,1,1
Ballet Nacional de España / Estampas Flamencas,2024-08-02 21:00:00+00:00,2024-01-25 08:00:00+00:00,2024-08-02 21:00:00+00:00,25.0,70.0,Ballet Nacional De Espana,Antiguo Mercado Público,La Unión,Murcia,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,5,0,"Flamenco,World,Dance",1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,190,0,1
Carlos Piñana y la Orquesta Sinfónica de la Región de Murcia / Rubato,2024-08-03 21:00:00+00:00,2024-01-25 08:00:00+00:00,2024-08-03 21:00:00+00:00,15.0,30.0,Carlos Pinana,Antiguo Mercado Público,La Unión,Murcia,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,5,0,"Pop,Adult Contemporary,World,Flamenco",1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,191,0,1
Tom Jones,2024-08-04 21:00:00+00:00,2024-01-25 08:00:00+00:00,2024-08-04 21:00:00+00:00,60.0,100.0,Tom Jones,Recinto de Conciertos del Ferial,Almería,Almería,9,938336.0,65.0,1716398.4314720812,0,2,2,1,"Blues,Rock,Pop,Jazz Blues",1.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,192,0,1
Eduardo Guerrero “SO-LA-NA Las Minas Flamenco”,2024-08-04 20:30:00+00:00,2023-12-29 11:00:00+00:00,2024-08-04 20:30:00+00:00,20.0,40.0,SO-LA-NA,Antiguo Mercado Público,La Unión,Murcia,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,5,0,"World,Flamenco",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,219,0,1
Pitingo / Soulería de ida y vuelta,2024-08-05 21:00:00+00:00,2024-01-25 08:00:00+00:00,2024-08-05 21:00:00+00:00,25.0,70.0,Pitingo,Antiguo Mercado Público,La Unión,Murcia,8,135942.0,49.0,5690.0,0,3,5,0,"Flamenco,World,Soul,R&B",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,193,0,1
Vanesa Martín,2024-08-06 21:00:00+00:00,2024-01-25 08:00:00+00:00,2024-08-06 21:00:00+00:00,31.25,71.43,Vanesa Martín,Auditorio Starlite,Marbella,Málaga,8,1119068.0,63.0,882000.0,0,4,65,0,Pop,3.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,194,0,1
Ana Mena,2024-08-20 20:00:00+00:00,2024-02-01 11:00:00+00:00,2024-08-18 21:59:00+00:00,30.0,75.0,Ana Mena,Auditorio Starlite,Marbella,Málaga,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,65,0,Pop,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,1
Hombres G,2024-08-23 20:00:00+00:00,2023-11-28 20:05:00+00:00,2024-08-21 21:59:00+00:00,39.29,116.07,Hombres G,Auditorio Starlite,Marbella,Málaga,9,4176107.0,71.0,243000.0,0,5,65,0,"Pop Rock,Pop",2.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,267,1,1
Cultura Profética,2024-08-31 20:00:00+00:00,2024-01-16 11:00:00+00:00,2024-08-29 21:59:00+00:00,43.0,43.0,Cultura Profética,WiZink Center,Madrid,Madrid,5,4564084.492307693,60.90461538461538,1716398.4314720812,2,1,7,0,"Other,Reggae",1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,226,1,1
